OBJECTID,SCH_ACADEMIC_YEAR,SCH_ESIS_ID,SCH_EDUCATION_TYPE_EN,SCH_EDUCATION_TYPE_AR,SCH_NAME_EN,SCH_NAME_AR,SCH_GENDER_EN,SCH_GENDER_AR,SCH_CURRICULUM_EN,SCH_CURRICULUM_AR,SCH_GRADES_EN,SCH_GRADES_AR,SCH_CYCLE_EN,SCH_CYCLE_AR,SCH_REGION_EN,SCH_REGION_AR,SCH_DISTRICT_EN,SCH_DISTRICT_AR,SCH_COMMUNITY,SCH_PHONE,SCH_EMAIL_ADDRESS,SCH_WEBSITE,SCH_AVERAGE_TUITION_FEE,X,Y,latitude,longitude,geometry_type
77,2024,9155,Private,خاص,Emirates Private School - Muwaiji,مدرسة الإمارات الخاصة- المويجعي,Mixed,مختلط,Private MoE,خاص - وزارة,"G05,G06,G07,G08,G09,G10,G11,G12","الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37679322,9155@adek.gov.ae,https://epsalain.ae,10272,55.69968543,24.19109134,24.19109134000007,55.699685430000045,Point
78,2024,9076,Private,خاص,Knowledge International School - L.L.C,مدرسة نولدج انترناشيونال   - ذ.م.م,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس",ECE & KG & Cycle 1,"حضانة,رياض الأطفال,الحلقة الأولى",Al Ain,العين,RIMAH,رماح,AL ANKAH,37678914,9076@adek.gov.ae,N/A,25336,55.34488581,24.16343369,24.163433690000033,55.34488581000005,Point
79,2024,9246,Private,خاص,Mohammed Bin Khalid Al Nahyan Generations School,المدرسة محمد بن خالد آل نهيان,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37805554,9246@adek.gov.ae,https://mbkschool.ae/,15953,55.70991487,24.18733925,24.187339250000036,55.709914870000034,Point
80,2024,9165,Private,خاص,Manor Hall International School,مدرسة قصر المعرفة الدولية الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37810891,9165@adek.gov.ae,http://www.manorhallschool.com,30149,55.72239698,24.19916126,24.19916126000004,55.72239698000004,Point
81,2024,9140,Private,خاص,Al Hamdaniya Grand Private School,مدرسة الحمدانية الكبرى الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL 'IQABIYYAH,العقابية,AL KHALIDIYYA,37813114,9140@adek.gov.ae,http://www.alhamdanyaschool.ae,9993,55.67657401,24.17547075,24.175470750000045,55.67657401000008,Point
82,2024,9059,Private,خاص,International School Of Choueifat - Mushrif,مدرسة الشويفات الدولية- المشرف,Mixed,مختلط,Private SABIS,خاص - اجنبي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W24_02,24461444,9059@adek.gov.ae,https://iscabudhabi.sabis.net,28912,54.3824521,24.45513719,24.455137190000073,54.38245210000008,Point
83,2024,9073,Private,خاص,Crescent International Private School,مدرسة الهلال الدولية الخاصة ,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE44,25572271,9073@adek.gov.ae,https://www.crescentschoolabudhabi.com/,15273,54.58291472,24.43115479,24.43115479000005,54.582914720000076,Point
84,2024,8150,Private,خاص,Baraaim Al Ain Private,براعم العين الخاصة أمريكي,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37678848,baraaimalainaa.pvt@adek.gov.ae,https://baraem.abudhabi/,6835,55.72211232,24.202869,24.202869000000078,55.722112320000065,Point
85,2024,9171,Private,خاص,Al Tafawwuq Al Ilmi Private School,مدرسة التفوق العلمي الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL KHIBEESI,الخبيصي,AL MERYAL,37614455,9171@adek.gov.ae,N/A,6719,55.69708416,24.23508584,24.235085840000067,55.69708416000003,Point
86,2024,9052,Private,خاص,Al Falah Academy  Bani Yas,أكاديمية الفلاح  بني ياس,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB8,26945999,9052@adek.gov.ae,N/A,4000,54.63248026,24.29696107,24.296961070000066,54.63248026000008,Point
87,2024,9248,Private,خاص,Al Saad Indian School,مدرسة الساد الهندية,Mixed,مختلط,Private Indian,خاص - هندي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL BATEEN,البطين,AL GHADEER,37852232,9248@adek.gov.ae,http://www.bhavansalain.com,11752,55.60951722,24.20095639,24.200956390000044,55.60951722000004,Point
88,2024,9203,Private,خاص,Future International Academy,اكاديمية المستقبل الدولية,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL SAROUJ,الصاروج,AL MASHALL,37646888,9203@adek.gov.ae,"https://www.fischools.ae/
",21629,55.80828179,24.1996091,24.199609100000032,55.80828179000008,Point
89,2024,9053,Private,خاص,Al Ekhlass Private School ,مدرسة الإخلاص الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB8,25853591,9053@adek.gov.ae,http://www.alekhlass.com,10173,54.63903096,24.29191279,24.291912790000026,54.63903096000007,Point
90,2024,9313,Private,خاص,International Community Schools - Falah,مدارس انترناشيونال كوميونيتي- الفلاح,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL FALAH,الفلاح,1E,26338181,9313@adek.gov.ae,https://www.icschool-uae.com/index.php/en/,38499,54.73143952,24.43791441,24.437914410000076,54.73143952000004,Point
91,2024,7134,Private,خاص,Al Ain Juniors Private School,مدرسة العين التمهيدية الخاصة,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37810043,9134@adek.gov.ae, http://www.alainjuniors.com,11600,55.72388881,24.19982873,24.199828730000036,55.72388881000006,Point
92,2024,9191,Private,خاص,Muna British Academy,المنى أكاديمية بريطانية,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس",ECE & KG & Cycle 1,"حضانة,رياض الأطفال,الحلقة الأولى",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E3,25014777,9191@adek.gov.ae,www.munabritishacademy.ae,48274,54.36257349,24.48691429,24.486914290000072,54.362573490000045,Point
93,2024,9314,Private,خاص,American National School,المدرسة الوطنية الأمريكية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL KHIBEESI,الخبيصي,SHABHANAT AL KHABISI,37618987,9314@adek.gov.ae,https://ans-a.com/,21442,55.70275639,24.22995849,24.229958490000058,55.70275639000005,Point
94,2024,8887,Private,خاص,Aspen Heights British School,مدرسة  آسبن هايتس البريطانية,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","السنة الثانية عشرة/الصف الحادي عشر,السنة الثالثة عشرة",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL BAHYAH,الباهية,AL BAHYAH OLD,25642229,9289@adek.gov.ae,"https://www.ahbs.ae/
",60970,54.66554655,24.54580879,24.545808790000024,54.665546550000045,Point
95,2024,9157,Private,خاص,Future International School,مدرسة المستقبل الدولية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,CENTRAL DISTRICT,وسط المدينة,AL NYADAT,37666771,9157@adek.gov.ae,"https://www.fischools.ae/
",19146,55.78087818,24.21219857,24.212198570000055,55.78087818000006,Point
96,2024,9049,Private,خاص,Abu Dhabi Grammar School ,مدرسة ابوظبى جرامر سكول ,Mixed,مختلط,Private Canadian,خاص - كندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL ZAHIYAH,الزاهية,E16_01,26444703,9049@adek.gov.ae,http://www.agsgrmmr.sch.ae,33814,54.3806892,24.49217541,24.492175410000073,54.38068920000006,Point
97,2024,9149,Private,خاص,Al Yahar Private School And Kg,مدرسة وروضة اليحر الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL AAMERAH,العامرة,AL RIFAA,37814454,alyaher.pvt@adek.gov.ae,N/A,7474,55.56216569,24.22865163,24.22865163000006,55.56216569000003,Point
98,2024,9300,Private,خاص,Al Ittihad National Private School - Shakhbout,مدرسة الاتحاد الوطنية- مدينة شخبوط,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,SHAKHBOUT CITY,مدينة شخبوط,MSH25,25558333,9300@adek.gov.ae,https://www.inpsshakhbout.com/,35373,54.64721623,24.39182025,24.391820250000023,54.647216230000026,Point
99,2024,9271,Private,خاص,Elite Private School,مدرسة النخبة الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,24475800,9271@adek.gov.ae,http://www.eps.ae,28459,54.53693995,24.34612977,24.34612977000006,54.53693995000003,Point
100,2024,9341,Private,خاص,Yasmina British Academy Br,الياسمينة أكاديمية بريطانية فرع,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس",ECE & KG & Cycle 1,"حضانة,رياض الأطفال,الحلقة الأولى",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SW18,28132111,9341@adek.gov.ae,N/A,55153,54.54663356,24.42639199,24.42639199000007,54.54663356000003,Point
101,2024,9031,Private,خاص,Al Falah Academy - Khibeesi ,أكاديمية الفلاح- الخبيصي,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL KHIBEESI,الخبيصي,AL MERYAL,25467776,9031@adek.gov.ae,N/A,4000,55.6947458,24.23411819,24.23411819000006,55.69474580000008,Point
102,2024,9050,Private,خاص,Gems Founders School Ad,مدرسة جيمس فاوندرز آي دي   ,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05,G06,G07","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE45,26143400,9050@adek.gov.ae,N/A,32900,54.60904615,24.44302546,24.443025460000058,54.60904615000004,Point
103,2024,9250,Private,خاص,Philippine Emirates Private School ,مدرسة الفلبين الإماراتيه الخاصة,Mixed,مختلط,Private Philippine,خاص - فلبيني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SW3,26410918,philippineemi.pvt@adek.gov.ae,http://www.philippineemiratesprivateschool.ae/,10519,54.56588256,24.41799519,24.417995190000056,54.565882560000034,Point
104,2024,9319,Private,خاص,Pinnacle American School,مدرسة بينكل الأمريكية,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Dhafra Region,منطقة الظفرة,MADINAT ZAYED,مدينة زايد,MZW12,504118420,9319@adek.gov.ae,http://www.alhazemschool.ae,24220,53.70536215,23.64404125,23.644041250000043,53.70536215000004,Point
105,2024,9027,Private,خاص,Australian School Of Abu Dhabi,مدرسة أبوظبي الأسترالية,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,SHAKHBOUT CITY,مدينة شخبوط,MSH15,25866980,9027@adek.gov.ae,https://aiahome.net/abu_dhabi/,23955,54.63653423,24.35441849,24.354418490000057,54.63653423000005,Point
106,2024,9286,Private,خاص,Garden City British School,مدرسة جاردن سيتي البريطانية,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع,السنة التاسعة/الصف الثامن",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37805775,9286@adek.gov.ae,http://www.gardencityschool.ae,26919,55.72166013,24.19883157,24.19883157000004,55.72166013000003,Point
107,2024,9122,Private,خاص,Model Private School,المدرسة النموذجية الخاصة,Mixed,مختلط,Private Indian,خاص - هندي,G08,الثامن,Cycle 2,الحلقة الثانية,Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME12,25527200,9122@adek.gov.ae,www.themodel.ae,5077,54.53770998,24.32119544,24.321195440000054,54.537709980000045,Point
108,2024,9156,Private,خاص,Lebanon First School And Kg,مدرسة وروضة لبنان الاولى,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37806780,9156@adek.gov.ae,http://firstlebanonschool.com  ,7964,55.71927116,24.19776261,24.19776261000004,55.71927116000006,Point
109,2024,9327,Private,خاص,Sharjah American International School,مدرسة الشارقة الأمريكية الدولية,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,SHAKHBOUT CITY,مدينة شخبوط,MSH13,25861222,9327@adek.gov.ae,http://213.42.28.186/saisauh/index.php,34873,54.63313075,24.3609052,24.360905200000047,54.63313075000008,Point
110,2024,9276,Private,خاص,Liwa International School For Girls,مدرسة ليوا الدولية للبنات,Girls,بنات,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL BATEEN,البطين,GHAFAT AL SHWAIHI,37800444,9276@adek.gov.ae,http://www.lisg.ae,37393,55.6347014,24.21316373,24.213163730000076,55.63470140000004,Point
111,2024,9143,Private,خاص,Al Khalil International Private School,مدرسة الخليل الدولية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL 'IQABIYYAH,العقابية,AL KHALIDIYYA,37820676,9143@adek.gov.ae,http://alkhalilschools.com,9261,55.67814008,24.17633957,24.17633957000004,55.67814008000005,Point
112,2024,7032,Private,خاص,Emirates Private School - Ad,الامارات الخاصة منهج بريطاني,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SA`ADAH,السعادة,E41_01,24448863,emiratesad.pvt@adek.gov.ae,http://www.epschad.com,17486,54.43586579,24.44084626,24.440846260000058,54.43586579000004,Point
113,2024,9147,Private,خاص,Al Sanawbar School ,مدرسة الصنوبر الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37679889,9147@adek.gov.ae,http://alsanawbarschool.com/,21625,55.7116058,24.19725644,24.197256440000046,55.71160580000003,Point
114,2024,9266,Private,خاص,Global Indian International School,المدرسة الدولية الهندية العالمية,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,EB8,25079555,9266@adek.gov.ae,https://www.globalindianschool.org,12367,54.63612922,24.29800583,24.298005830000022,54.63612922000004,Point
